rs,question,correct,distractor,successRate,question_correct,fill_in_blank,explicit_question,colon_end,what_was_first,true_false,has_img,has_code
291,"Kolik parametrů (vah) má vícevrstvý perceptron s 50 vstupními neurony, jednou skrytou vrstvou o 20 neuronech a 10 neurony ve výstupní vrstvě?",1200,80,85.714,"Kolik parametrů (vah) má vícevrstvý perceptron s 50 vstupními neurony, jednou skrytou vrstvou o 20 neuronech a 10 neurony ve výstupní vrstvě? 1200",0,1,0,0,0,0,0
291,"Kolik parametrů (vah) má vícevrstvý perceptron s 9 skrytými vrstvami, pokud mají všechny vrstvy (i vstupní a výstupní) 20 neuronů?",4000,200,85.714,"Kolik parametrů (vah) má vícevrstvý perceptron s 9 skrytými vrstvami, pokud mají všechny vrstvy (i vstupní a výstupní) 20 neuronů? 4000",0,1,0,0,0,0,0
291,Neuronové sítě mají výrazně víc:,vah,neuronů,75.0,Neuronové sítě mají výrazně víc: vah,0,0,1,0,0,0,0
291,Kolik neuronů má vstupní vrstva neuronové sítě pro klasifikaci černobílých obrázků o rozměru 40×40 pixelů? ,1600,40,100.0,Kolik neuronů má vstupní vrstva neuronové sítě pro klasifikaci černobílých obrázků o rozměru 40×40 pixelů?  1600,0,0,0,0,0,0,0
291,Kolik neuronů má vstupní vrstva neuronové sítě pro klasifikaci obrázků o rozměru 200×200 pixelů s každým pixelem kódovaným pomocí tří barevných složek (RGB)?,120 tisíc,1200,83.333,Kolik neuronů má vstupní vrstva neuronové sítě pro klasifikaci obrázků o rozměru 200×200 pixelů s každým pixelem kódovaným pomocí tří barevných složek (RGB)? 120 tisíc,0,1,0,0,0,0,0
291,Kolik neuronů bude ve výstupní vrstvě neuronové sítě pro detekci spamu?,1,1000,100.0,Kolik neuronů bude ve výstupní vrstvě neuronové sítě pro detekci spamu? 1,0,1,0,0,0,0,0
291,Kolik neuronů bude ve výstupní vrstvě neuronové sítě pro rozpoznávání ručně psaných číslic?,10,1,63.333,Kolik neuronů bude ve výstupní vrstvě neuronové sítě pro rozpoznávání ručně psaných číslic? 10,0,1,0,0,0,0,0
291,"Kolik neuronů bude ve výstupní vrstvě neuronové sítě pro určení, který z 1000 typů objektů je na obrázku?",1000,2,75.0,"Kolik neuronů bude ve výstupní vrstvě neuronové sítě pro určení, který z 1000 typů objektů je na obrázku? 1000",0,1,0,0,0,0,0
291,Neurony vstupy agregují pomocí:,váženého součtu,geometrického průměru,100.0,Neurony vstupy agregují pomocí: váženého součtu,0,0,1,0,0,0,0
291,Na výstup neuronu mají všechny vstupy stejný vliv.,nepravda,pravda,90.0,Na výstup neuronu mají všechny vstupy stejný vliv. nepravda,0,0,0,0,1,0,0
291,Výstupem neuronu je vážený součet vstupů upravený _ funkcí.,aktivační,chybovou,83.333,Výstupem neuronu je vážený součet vstupů upravený _ funkcí. aktivační,1,0,0,0,0,0,0
291,Bez aktivační funkce by libovolně hluboká neuronová síť počítala _ funkci.,lineární,libovolnou,76.923,Bez aktivační funkce by libovolně hluboká neuronová síť počítala _ funkci. lineární,1,0,0,0,0,0,0
291,Bez nelineární aktivační funkce by funkce počítaná neuronovou sítí byla příliš:,jednoduchá,složitá,83.333,Bez nelineární aktivační funkce by funkce počítaná neuronovou sítí byla příliš: jednoduchá,0,0,1,0,0,0,0
291,Aktivační funkce musí být:,nelineární,lineární,50.0,Aktivační funkce musí být: nelineární,0,0,1,0,0,0,0
291,typická aktivační funkce (tzv. ReLU),"max(x, 0)",sin(x),77.778,"typická aktivační funkce (tzv. ReLU) max(x, 0)",0,0,0,0,0,0,0
291,sigmoida (aktivační funkce) ,1 / (1 + e^{-x}),1 / (x - 1),80.0,sigmoida (aktivační funkce)  1 / (1 + e^{-x}),0,0,0,0,0,0,0
291,Určete hodnotu aktivační funkce ReLU pro x = –5. ,0,5,85.714,Určete hodnotu aktivační funkce ReLU pro x = –5.  0,0,0,0,0,0,0,0
291,Určete hodnotu aktivační funkce ReLU pro x = 3. ,3,0,62.5,Určete hodnotu aktivační funkce ReLU pro x = 3.  3,0,0,0,0,0,0,0
291,Hodnota sigmoidy je omezená mezi: ,0 a 1,–1 a 10,100.0,Hodnota sigmoidy je omezená mezi:  0 a 1,0,0,0,0,0,0,0
291,Hodnota sigmoidy pro x = 1000 je přibližně:,1,3,90.909,Hodnota sigmoidy pro x = 1000 je přibližně: 1,0,0,1,0,0,0,0
291,funkce počítaná neuronem,g(\sum_i w_i x_i),g(\sum_i w_i + x_i),85.714,funkce počítaná neuronem g(\sum_i w_i x_i),0,0,0,0,0,0,0
291,Neuronové sítě jsou typicky uspořádány do několika:,vrstev,kruhů,96.154,Neuronové sítě jsou typicky uspořádány do několika: vrstev,0,0,1,0,0,0,0
291,Neuronová síť může mít více _ vrstev.,skrytých,vstupních,56.667,Neuronová síť může mít více _ vrstev. skrytých,1,0,0,0,0,0,0
291,Skryté vrstvy jsou:,mezi vstupní a výstupní vrstvou,před vstupní vrstvou,85.714,Skryté vrstvy jsou: mezi vstupní a výstupní vrstvou,0,0,1,0,0,0,0
291,Vstupní vrstva neuronové sítě se také skládá z neuronů.,pravda,nepravda,100.0,Vstupní vrstva neuronové sítě se také skládá z neuronů. pravda,0,0,0,0,1,0,0
291,Výstupní vrstva neuronové sítě se také skládá z neuronů.,pravda,nepravda,88.0,Výstupní vrstva neuronové sítě se také skládá z neuronů. pravda,0,0,0,0,1,0,0
291,Obrázek klasifikovaný neuronovou sítí je zakódován pomocí hodnot neuronů ve _ vrstvě.,vstupní,výstupní,75.0,Obrázek klasifikovaný neuronovou sítí je zakódován pomocí hodnot neuronů ve _ vrstvě. vstupní,1,0,0,0,0,0,0
291,Účel skrytých vrstev:,extrakce vzorů,generování textu,100.0,Účel skrytých vrstev: extrakce vzorů,0,0,1,0,0,0,0
291,První skrytá vrstva v neuronové síti bude detekovat spíše:,hrany,složité tvary,70.0,První skrytá vrstva v neuronové síti bude detekovat spíše: hrany,0,0,1,0,0,0,0
291,neuronová síť obsahující jediný neuron,perceptron,gradient,100.0,neuronová síť obsahující jediný neuron perceptron,0,0,0,0,0,0,0
291,nejjednodušší neuronová síť,perceptron,transformátor,72.727,nejjednodušší neuronová síť perceptron,0,0,0,0,0,0,0
291,"vícevrstvá dopředná síť, v níž jsou neurony v každé vrstvě propojeny se všemi neurony ve vrstvě následující",vícevrstvý perceptron,konvoluční síť,72.727,"vícevrstvá dopředná síť, v níž jsou neurony v každé vrstvě propojeny se všemi neurony ve vrstvě následující vícevrstvý perceptron",0,0,0,0,0,0,0
291,Kolik skrytých vrstev má perceptron?,žádnou,dvě,76.923,Kolik skrytých vrstev má perceptron? žádnou,0,1,0,0,0,0,0
291,"operace, při které posouváme malý filtr přes celý obrázek (nebo jiná prostorová data)",konvoluce,gradientní sestup,100.0,"operace, při které posouváme malý filtr přes celý obrázek (nebo jiná prostorová data) konvoluce",0,0,0,0,0,0,0
291,Perceptron je neuronová síť podobná:,lineárnímu modelu,rozhodovacímu stromu,70.0,Perceptron je neuronová síť podobná: lineárnímu modelu,0,0,1,0,0,0,0
291,Konvoluční sítě se hodí zejména na:,počítačové vidění,hraní šachů,90.909,Konvoluční sítě se hodí zejména na: počítačové vidění,0,0,1,0,0,0,0
291,"příklad vrstvy, v níž neurony nejsou plně propojené se všemi neurony v předchozí vrstvě",konvoluční,perceptron,100.0,"příklad vrstvy, v níž neurony nejsou plně propojené se všemi neurony v předchozí vrstvě konvoluční",0,0,0,0,0,0,0
291,Který pojem je obecnější?,strojové učení,neuronová síť,65.385,Který pojem je obecnější? strojové učení,0,1,0,0,0,0,0
291,Který pojem je obecnější?,neuronová síť,hluboké učení,90.0,Který pojem je obecnější? neuronová síť,0,1,0,0,0,0,0
291,Který pojem je obecnější?,neuronová síť,vícevrstvý perceptron,88.889,Který pojem je obecnější? neuronová síť,0,1,0,0,0,0,0
291,Který pojem je obecnější?,dopředná neuronová síť,konvoluční neuronová síť,77.778,Který pojem je obecnější? dopředná neuronová síť,0,1,0,0,0,0,0
291,transformátor,architektura neuronové sítě,optimalizační algoritmus,71.429,transformátor architektura neuronové sítě,0,0,0,0,0,0,0
291,neuronové sítě s mnoha vrstvami,hluboké,rekurentní,83.333,neuronové sítě s mnoha vrstvami hluboké,0,0,0,0,0,0,0
291,Pojem „hluboké učení“ se používá pro neuronové sítě s mnoha:,vrstvami,neurony,100.0,Pojem „hluboké učení“ se používá pro neuronové sítě s mnoha: vrstvami,0,0,1,0,0,0,0
291,"neuronové sítě, ve kterých informace putuje jedním směrem ",dopředné,rekurentní,90.0,"neuronové sítě, ve kterých informace putuje jedním směrem  dopředné",0,0,0,0,0,0,0
291,"neuronové sítě, které obsahují cykly",rekurentní,dopředné,88.889,"neuronové sítě, které obsahují cykly rekurentní",0,0,0,0,0,0,0
291,"neuronová síť, kde výstup neuronu je současně jeho vstupem",rekurentní,konvoluční,100.0,"neuronová síť, kde výstup neuronu je současně jeho vstupem rekurentní",0,0,0,0,0,0,0
291,Rekurentní sítě se hodí zejména pro zpracování _ dat.,sekvenčních,grafových,63.636,Rekurentní sítě se hodí zejména pro zpracování _ dat. sekvenčních,1,0,0,0,0,0,0
291,Výpočet a učení je složitější pro _ neuronové sítě.,rekurentní,dopředné,77.778,Výpočet a učení je složitější pro _ neuronové sítě. rekurentní,1,0,0,0,0,0,0
291,"dopředné sítě, které transformují celé sekvence naráz",transformátory,rekurentní,62.5,"dopředné sítě, které transformují celé sekvence naráz transformátory",0,0,0,0,0,0,0
291,"Transformátory používají mechanismus _ určující, na které části dosavadní sekvence se zaměřit.",pozornosti,konvoluce,50.0,"Transformátory používají mechanismus _ určující, na které části dosavadní sekvence se zaměřit. pozornosti",1,0,0,0,0,0,0
291,Zkratka GPT v kontextu strojového učení znamená:,generativní předtrénovaný transformátor,globální parametrické trénování,66.667,Zkratka GPT v kontextu strojového učení znamená: generativní předtrénovaný transformátor,0,0,1,0,0,0,0
291,rozsáhlá neuronová síť predikující pravděpodobnost dalšího slova,velký jazykový model,gradientní sestup,66.667,rozsáhlá neuronová síť predikující pravděpodobnost dalšího slova velký jazykový model,0,0,0,0,0,0,0
291,Aplikace pro odpovídání na otázky jako ChatGPT typicky využívají rozsáhlé neuronové sítě.,pravda,nepravda,92.593,Aplikace pro odpovídání na otázky jako ChatGPT typicky využívají rozsáhlé neuronové sítě. pravda,0,0,0,0,1,0,0
291,Hodnoty vah měníme při _ neuronové sítě.,učení,výpočtu,100.0,Hodnoty vah měníme při _ neuronové sítě. učení,1,0,0,0,0,0,0
291,Mění se hodnoty vah neuronové sítě při výpočtu hodnoty funkce určené neuronovou sítí?,ne,ano,40.0,Mění se hodnoty vah neuronové sítě při výpočtu hodnoty funkce určené neuronovou sítí? ne,0,1,0,0,0,0,0
291,"Funkci, kterou počítá daná neuronová síť, měníme tím, že upravujeme:",váhy mezi neurony,hodnoty neuronů,100.0,"Funkci, kterou počítá daná neuronová síť, měníme tím, že upravujeme: váhy mezi neurony",0,0,1,0,0,0,0
291,Při učení neuronové sítě hledáme vhodné hodnoty:,vah,neuronů,70.0,Při učení neuronové sítě hledáme vhodné hodnoty: vah,0,0,1,0,0,0,0
291,Učení neuronové sítě je:,optimalizační úloha,úloha splňování podmínek,71.429,Učení neuronové sítě je: optimalizační úloha,0,0,1,0,0,0,0
291,"Při učení hledáme takové hodnoty vah, které _ chybovou funkci.",minimalizují,maximalizují,85.185,"Při učení hledáme takové hodnoty vah, které _ chybovou funkci. minimalizují",1,0,0,0,0,0,0
291,Při učení se snažíme minimalizovat hodnotu _ funkce.,chybové,aktivační,100.0,Při učení se snažíme minimalizovat hodnotu _ funkce. chybové,1,0,0,0,0,0,0
291,příklad běžně využívané chybové funkce,kvadratická chyba,ReLU,60.0,příklad běžně využívané chybové funkce kvadratická chyba,0,0,0,0,0,0,0
291,součet druhých mocnin odchylek mezi predikovanou a skutečnou hodnotou,kvadratická chyba,sigmoida,90.0,součet druhých mocnin odchylek mezi predikovanou a skutečnou hodnotou kvadratická chyba,0,0,0,0,0,0,0
291,směr největší změny chybové funkce,gradient,perceptron,87.5,směr největší změny chybové funkce gradient,0,0,0,0,0,0,0
291,gradientní sestup,optimalizační algoritmus,typ neuronové sítě,87.5,gradientní sestup optimalizační algoritmus,0,0,0,0,0,0,0
291,algoritmus využívaný k učení neuronových sítí,gradientní sestup,gravírovaný sesuv,79.167,algoritmus využívaný k učení neuronových sítí gradientní sestup,0,0,0,0,0,0,0
291,Pomocí jakého učícího algoritmu hledáme váhy neuronové sítě?,gradientní sestup,mřížkové prohledávání,100.0,Pomocí jakého učícího algoritmu hledáme váhy neuronové sítě? gradientní sestup,0,1,0,0,0,0,0
291,Gradientní sestup lze připodobnit k:,balónu kutálejícímu se z kopce,mravencům sbírajícím potravu,100.0,Gradientní sestup lze připodobnit k: balónu kutálejícímu se z kopce,0,0,1,0,0,0,0
291,princip gradientního sestupu,postupné vylepšování,zkoušení všech možností,60.714,princip gradientního sestupu postupné vylepšování,0,0,0,0,0,0,0
291,algoritmus využívaný k výpočtu směru úpravy parametrů při učení neuronových sítí,zpětné šíření chyby,perceptron,81.818,algoritmus využívaný k výpočtu směru úpravy parametrů při učení neuronových sítí zpětné šíření chyby,0,0,0,0,0,0,0
291,Směr gradientního sestupu se v neuronových sítích počítá pomocí algoritmu:,zpětného šíření chyby,konvoluce,80.0,Směr gradientního sestupu se v neuronových sítích počítá pomocí algoritmu: zpětného šíření chyby,0,0,1,0,0,0,0
291,algoritmus zpětného šíření chyby (backpropagation),výpočet gradientu chyby,výpočet hodnoty sítě,100.0,algoritmus zpětného šíření chyby (backpropagation) výpočet gradientu chyby,0,0,0,0,0,0,0
291,anglický název algoritmu zpětného šíření chyby pro výpočet gradientu chyby neuronové sítě,backpropagation,gradient descent,87.5,anglický název algoritmu zpětného šíření chyby pro výpočet gradientu chyby neuronové sítě backpropagation,0,0,0,0,0,0,0
291,Zpětný průchod sítí (od výstupní k vstupní) se používá pouze při:,učení (výpočet gradientu),výpočtu hodnoty sítě,100.0,Zpětný průchod sítí (od výstupní k vstupní) se používá pouze při: učení (výpočet gradientu),0,0,1,0,0,0,0
291,Při gradientním sestupu postupujeme proti směru gradientu:,chybové funkce,funkce počítané neuronovou sítí,70.0,Při gradientním sestupu postupujeme proti směru gradientu: chybové funkce,0,0,1,0,0,0,0
